anio,ranking,posicion,ciudad,valor,unidad,n_muestral,cv_pct,etiqueta_confiabilidad,observacion
2025,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),19,Sincelejo,27.7,%,0,,NO_APLICA,
2025,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),20,Cartagena,27.06,%,0,,NO_APLICA,
2025,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),21,Pereira A.M.,24.26,%,0,,NO_APLICA,
2025,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),22,Quibdó,19.0,%,0,,NO_APLICA,
2025,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),23,Montería,15.96,%,0,,NO_APLICA,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),1,Riohacha,8.07,%,6485,4.5156,EXCELENTE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),2,Santa Marta,5.32,%,7865,5.4680,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),3,Valledupar,4.75,%,6765,5.8581,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),4,Sincelejo,4.49,%,6931,5.7037,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),5,Cúcuta A.M.,4.32,%,8220,6.9091,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),6,Barranquilla A.M.,4.2,%,7939,6.7292,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),7,Cartagena,3.84,%,8844,6.1176,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),8,Montería,2.57,%,5918,9.0542,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),9,Florencia,1.99,%,8021,9.2323,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),10,Quibdó,1.95,%,8305,8.3927,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),11,Neiva,1.54,%,7797,11.1164,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),12,Villavicencio,1.49,%,8440,9.9257,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),13,Bucaramanga A.M.,1.22,%,8900,11.6412,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),14,Cali A.M.,1.08,%,10150,12.4046,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),15,Medellín A.M.,1.06,%,11825,10.5682,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),16,Popayán,0.95,%,8006,11.9463,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),17,Bogotá D.C.,0.88,%,9733,11.3082,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),18,Pasto,0.86,%,8900,13.1870,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),19,Tunja,0.82,%,7929,15.0849,PRECAUCION,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),20,Manizales A.M.,0.72,%,11639,13.1132,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),21,Ibagué,0.69,%,6711,15.1928,PRECAUCION,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),22,Armenia,0.66,%,9233,14.5173,ACEPTABLE,
2025,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),23,Pereira A.M.,0.46,%,11179,17.0984,PRECAUCION,
2026*,1. Inquilinato (% hogares en arriendo),1,Bucaramanga A.M.,57.86,%,2503,1.8086,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),2,Pereira A.M.,57.02,%,3210,1.4463,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),3,Villavicencio,55.49,%,2255,1.3819,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),4,Cali A.M.,54.12,%,2558,1.4866,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),5,Medellín A.M.,53.99,%,3175,1.4130,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),6,Armenia,51.28,%,2278,1.5128,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),7,Manizales A.M.,50.86,%,2958,1.3392,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),8,Bogotá D.C.,50.62,%,2386,1.4984,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),9,Ibagué,50.58,%,1601,1.8772,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),10,Tunja,50.0,%,2027,1.7506,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),11,Florencia,48.4,%,1897,1.8018,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),12,Riohacha,48.05,%,1508,1.9642,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),13,Pasto,48.03,%,2056,1.6609,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),14,Valledupar,47.98,%,1644,1.8690,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),15,Neiva,44.68,%,1690,1.7751,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),16,Popayán,44.18,%,1705,1.8791,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),17,Santa Marta,43.2,%,1636,1.9655,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),18,Cúcuta A.M.,41.46,%,1650,2.1869,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),19,Montería,40.2,%,1058,2.5829,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),20,Barranquilla A.M.,38.43,%,1444,2.4095,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),21,Cartagena,37.99,%,1596,2.0816,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),22,Quibdó,35.56,%,1404,2.3000,EXCELENTE,
2026*,1. Inquilinato (% hogares en arriendo),23,Sincelejo,33.01,%,1140,2.5068,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),1,Medellín A.M.,850000.0,$,3167,2.6013,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),2,Manizales A.M.,800000.0,$,2937,1.9421,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),3,Bogotá D.C.,800000.0,$,2378,2.2766,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),4,Tunja,700000.0,$,2026,1.3102,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),5,Pereira A.M.,700000.0,$,3190,0.0000,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),6,Armenia,700000.0,$,2270,0.2834,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),7,Bucaramanga A.M.,700000.0,$,2496,2.2869,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),8,Cali A.M.,650000.0,$,2537,1.3019,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),9,Pasto,600000.0,$,2051,0.0000,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),10,Barranquilla A.M.,600000.0,$,1430,0.0000,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),11,Cartagena,600000.0,$,1575,0.4076,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),12,Popayán,600000.0,$,1698,0.0000,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),13,Villavicencio,600000.0,$,2252,0.0000,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),14,Ibagué,600000.0,$,1590,0.2887,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),15,Neiva,579996.56,$,1673,3.6443,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),16,Santa Marta,550000.0,$,1631,4.0753,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),17,Montería,550000.0,$,1056,3.7021,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),18,Cúcuta A.M.,500000.0,$,1647,0.4685,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),19,Sincelejo,500000.0,$,1140,0.0000,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),20,Valledupar,500000.0,$,1638,0.0000,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),21,Florencia,450000.0,$,1878,2.5302,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),22,Riohacha,450000.0,$,1492,2.6936,EXCELENTE,
2026*,2. Costo de arriendo (canon mediano),23,Quibdó,450000.0,$,1399,0.1925,EXCELENTE,
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Armenia,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Barranquilla A.M.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Bogotá D.C.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Bucaramanga A.M.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Cali A.M.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Cartagena,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Cúcuta A.M.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Florencia,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Ibagué,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Manizales A.M.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Medellín A.M.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Montería,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Neiva,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Pasto,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Pereira A.M.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Popayán,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Quibdó,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Riohacha,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Santa Marta,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Sincelejo,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Tunja,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Valledupar,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,3. Estres habitacional (% arrendatarios con carga >30%),ND,Villavicencio,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Armenia,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Barranquilla A.M.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Bogotá D.C.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Bucaramanga A.M.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Cali A.M.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Cartagena,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Cúcuta A.M.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Florencia,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Ibagué,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Manizales A.M.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Medellín A.M.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Montería,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Neiva,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Pasto,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Pereira A.M.,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Popayán,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Quibdó,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Riohacha,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Santa Marta,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Sincelejo,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Tunja,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Valledupar,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,4. Desigualdad habitacional (brecha de ingreso propietarios vs arrendatarios),ND,Villavicencio,ND,%,0,,ND,Sin posicion: estimacion no publicable segun criterio DANE
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),1,Riohacha,8.49,%,3279,6.1367,ACEPTABLE,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),2,Santa Marta,4.93,%,3966,7.3872,ACEPTABLE,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),3,Cúcuta A.M.,3.88,%,4077,10.0755,ACEPTABLE,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),4,Cartagena,3.8,%,4353,7.7479,ACEPTABLE,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),5,Valledupar,3.42,%,3512,9.1219,ACEPTABLE,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),6,Sincelejo,3.41,%,3559,9.6525,ACEPTABLE,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),7,Barranquilla A.M.,2.98,%,3918,10.5510,ACEPTABLE,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),8,Montería,2.67,%,2960,11.3988,ACEPTABLE,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),9,Quibdó,1.71,%,4059,13.8664,ACEPTABLE,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),10,Florencia,1.44,%,4089,14.1113,ACEPTABLE,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),11,Neiva,1.17,%,3852,21.5393,PRECAUCION,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),12,Bogotá D.C.,1.08,%,4864,15.7185,PRECAUCION,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),13,Cali A.M.,1.04,%,5011,19.1933,PRECAUCION,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),14,Villavicencio,0.97,%,4104,18.5420,PRECAUCION,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),15,Bucaramanga A.M.,0.94,%,4449,19.9882,PRECAUCION,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),16,Medellín A.M.,0.88,%,5927,14.3733,ACEPTABLE,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),17,Pasto,0.87,%,4317,18.3289,PRECAUCION,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),18,Pereira A.M.,0.76,%,5581,22.3410,PRECAUCION,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),19,Popayán,0.68,%,3917,21.8933,PRECAUCION,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),20,Manizales A.M.,0.58,%,5964,23.2913,PRECAUCION,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),21,Ibagué,0.55,%,3208,24.6912,PRECAUCION,
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),ND,Armenia,0.49,%,4438,25.6512,NO PUBLICAR,Sin posicion: estimacion no publicable segun criterio DANE
2026*,5. Hacinamiento (% hogares >3 personas/cuarto para dormir),ND,Tunja,0.25,%,3883,39.9415,NO PUBLICAR,Sin posicion: estimacion no publicable segun criterio DANE
